plotID,datetime,Ta_200
stationA,2010-05-26T19,12.31000
stationA,2010-05-26T20,11.90000
stationA,2010-05-26T21,11.62000
stationA,2010-05-26T22,11.18000
stationA,2010-05-26T23,11.46000
stationA,2010-05-27T00,11.68000
stationA,2010-05-27T01,11.42000
stationA,2010-05-27T02,13.15000
stationA,2010-05-27T03,12.71000
stationA,2010-05-27T04,11.87000
stationA,2010-05-27T05,10.82000
stationA,2010-05-27T06,9.31000
stationA,2010-05-27T07,9.16000
stationA,2010-05-27T08,9.30000
stationA,2010-05-27T09,10.12000
stationA,2010-05-27T10,10.74000
stationA,2010-05-27T11,12.19000
stationA,2010-05-27T12,13.28000
stationA,2010-05-27T13,13.90000
stationA,2010-05-27T14,14.27000
stationA,2010-05-27T15,14.54000
stationA,2010-05-27T16,15.13000
stationA,2010-05-27T17,15.31000
stationA,2010-05-27T18,14.44000
stationA,2010-05-27T19,14.70000
stationA,2010-05-27T20,13.32000
stationA,2010-05-27T21,12.21000
stationA,2010-05-27T22,12.13000
stationA,2010-05-27T23,12.16000
stationA,2010-05-28T00,10.52000
stationA,2010-05-28T01,10.19000
stationA,2010-05-28T02,9.95000
stationA,2010-05-28T03,10.23000
stationA,2010-05-28T04,10.20000
stationA,2010-05-28T05,10.18000
stationA,2010-05-28T06,10.57000
stationA,2010-05-28T07,11.62000
stationA,2010-05-28T08,12.83000
stationA,2010-05-28T09,13.57000
stationA,2010-05-28T10,13.10000
stationA,2010-05-28T11,13.50000
stationA,2010-05-28T12,13.27000
stationA,2010-05-28T13,14.27000
stationA,2010-05-28T14,13.34000
stationA,2010-05-28T15,14.54000
stationA,2010-05-28T16,16.18000
stationA,2010-05-28T17,17.26000
stationA,2010-05-28T18,16.41000
stationA,2010-05-28T19,15.29000
stationA,2010-05-28T20,14.01000
stationA,2010-05-28T21,12.09000
stationA,2010-05-28T22,10.91000
stationA,2010-05-28T23,9.43000
stationA,2010-05-29T00,8.18000
stationA,2010-05-29T01,7.74000
stationA,2010-05-29T02,6.76000
stationA,2010-05-29T03,6.64000
stationA,2010-05-29T04,6.07000
stationA,2010-05-29T05,5.53000
stationA,2010-05-29T06,6.48000
stationA,2010-05-29T07,8.16000
stationA,2010-05-29T08,10.54000
stationA,2010-05-29T09,12.16000
stationA,2010-05-29T10,14.08000
stationA,2010-05-29T11,15.48000
stationA,2010-05-29T12,16.28000
stationA,2010-05-29T13,17.25000
stationA,2010-05-29T14,17.34000
stationA,2010-05-29T15,18.23000
stationA,2010-05-29T16,18.44000
stationA,2010-05-29T17,17.84000
stationA,2010-05-29T18,17.78000
stationA,2010-05-29T19,16.59000
stationA,2010-05-29T20,16.19000
stationA,2010-05-29T21,15.07000
stationA,2010-05-29T22,13.89000
stationA,2010-05-29T23,12.44000
stationA,2010-05-30T00,11.82000
stationA,2010-05-30T01,12.42000
stationA,2010-05-30T02,12.53000
stationA,2010-05-30T03,11.92000
stationA,2010-05-30T04,12.31000
stationA,2010-05-30T05,11.65000
stationA,2010-05-30T06,11.50000
stationA,2010-05-30T07,11.42000
stationA,2010-05-30T08,12.51000
stationA,2010-05-30T09,13.12000
stationA,2010-05-30T10,13.88000
stationA,2010-05-30T11,14.11000
stationA,2010-05-30T12,15.32000
stationA,2010-05-30T13,16.31000
stationA,2010-05-30T14,14.70000
stationA,2010-05-30T15,15.07000
stationA,2010-05-30T16,15.07000
stationA,2010-05-30T17,15.05000
stationA,2010-05-30T18,14.59000
stationA,2010-05-30T19,12.97000
stationA,2010-05-30T20,11.78000
stationA,2010-05-30T21,10.05000
stationA,2010-05-30T22,9.68000
stationA,2010-05-30T23,7.46000
stationA,2010-05-31T00,6.65000
stationA,2010-05-31T01,6.60000
stationA,2010-05-31T02,6.59000
stationA,2010-05-31T03,6.36000
stationA,2010-05-31T04,6.15000
stationA,2010-05-31T05,6.22000
stationA,2010-05-31T06,6.53000
stationA,2010-05-31T07,7.41000
stationA,2010-05-31T08,8.56000
stationA,2010-05-31T09,9.44000
stationA,2010-05-31T10,10.19000
stationA,2010-05-31T11,10.57000
stationA,2010-05-31T12,11.14000
stationA,2010-05-31T13,11.25000
stationA,2010-05-31T14,11.31000
stationA,2010-05-31T15,11.13000
stationA,2010-05-31T16,10.59000
stationA,2010-05-31T17,10.25000
stationA,2010-05-31T18,10.23000
stationA,2010-05-31T19,10.15000
stationA,2010-05-31T20,10.30000
stationA,2010-05-31T21,10.29000
stationA,2010-05-31T22,9.91000
stationA,2010-05-31T23,9.65000
stationA,2010-06-01T00,9.29000
stationA,2010-06-01T01,9.15000
stationA,2010-06-01T02,9.09000
stationA,2010-06-01T03,9.13000
stationA,2010-06-01T04,9.31000
stationA,2010-06-01T05,9.49000
stationA,2010-06-01T06,9.88000
stationA,2010-06-01T07,10.47000
stationA,2010-06-01T08,11.30000
stationA,2010-06-01T09,11.89000
stationA,2010-06-01T10,12.05000
stationA,2010-06-01T11,11.81000
stationA,2010-06-01T12,12.50000
stationA,2010-06-01T13,13.29000
stationA,2010-06-01T14,12.82000
stationA,2010-06-01T15,11.91000
stationA,2010-06-01T16,13.20000
stationA,2010-06-01T17,12.56000
stationA,2010-06-01T18,12.68000
stationA,2010-06-01T19,12.51000
stationA,2010-06-01T20,12.46000
stationA,2010-06-01T21,11.28000
stationA,2010-06-01T22,10.47000
stationA,2010-06-01T23,10.22000
stationA,2010-06-02T00,10.36000
stationA,2010-06-02T01,10.57000
stationA,2010-06-02T02,10.52000
stationA,2010-06-02T03,10.26000
stationA,2010-06-02T04,9.91000
stationA,2010-06-02T05,9.46000
stationA,2010-06-02T06,9.50000
stationA,2010-06-02T07,9.71000
stationA,2010-06-02T08,10.42000
stationA,2010-06-02T09,10.94000
stationA,2010-06-02T10,10.90000
stationA,2010-06-02T11,10.86000
stationA,2010-06-02T12,11.32000
stationA,2010-06-02T13,12.47000
stationA,2010-06-02T14,12.73000
stationA,2010-06-02T15,12.40000
stationA,2010-06-02T16,13.35000
stationA,2010-06-02T17,14.89000
stationA,2010-06-02T18,15.08000
stationA,2010-06-02T19,15.75000
stationA,2010-06-02T20,15.56000
stationA,2010-06-02T21,15.24000
stationA,2010-06-02T22,14.51000
stationA,2010-06-02T23,14.12000
stationA,2010-06-03T00,14.01000
stationA,2010-06-03T01,13.33000
stationA,2010-06-03T02,13.01000
stationA,2010-06-03T03,12.86000
stationA,2010-06-03T04,12.55000
stationA,2010-06-03T05,11.83000
stationA,2010-06-03T06,13.28000
stationA,2010-06-03T07,14.82000
stationA,2010-06-03T08,15.78000
stationA,2010-06-03T09,16.98000
stationA,2010-06-03T10,17.92000
stationA,2010-06-03T11,18.89000
stationA,2010-06-03T12,18.75000
stationA,2010-06-03T13,19.63000
stationA,2010-06-03T14,20.71000
stationA,2010-06-03T15,20.65000
stationA,2010-06-03T16,21.07000
stationA,2010-06-03T17,21.00000
stationA,2010-06-03T18,20.62000
stationA,2010-06-03T19,19.81000
stationA,2010-06-03T20,18.30000
stationA,2010-06-03T21,16.48000
stationA,2010-06-03T22,15.00000
stationA,2010-06-03T23,13.54000
stationA,2010-06-04T00,12.28000
stationA,2010-06-04T01,11.51000
stationA,2010-06-04T02,9.86000
stationA,2010-06-04T03,8.41000
stationA,2010-06-04T04,7.92000
stationA,2010-06-04T05,7.12000
stationA,2010-06-04T06,9.50000
stationA,2010-06-04T07,12.50000
stationA,2010-06-04T08,13.67000
stationA,2010-06-04T09,16.09000
stationA,2010-06-04T10,17.28000
stationA,2010-06-04T11,18.34000
stationA,2010-06-04T12,19.28000
stationA,2010-06-04T13,20.09000
stationA,2010-06-04T14,20.88000
stationA,2010-06-04T15,21.62000
stationA,2010-06-04T16,22.26000
stationA,2010-06-04T17,22.48000
stationA,2010-06-04T18,22.41000
stationA,2010-06-04T19,20.96000
stationA,2010-06-04T20,19.39000
stationA,2010-06-04T21,16.60000
stationA,2010-06-04T22,14.84000
stationA,2010-06-04T23,13.42000
stationA,2010-06-05T00,11.56000
stationA,2010-06-05T01,10.05000
stationA,2010-06-05T02,8.91000
stationA,2010-06-05T03,8.11000
stationA,2010-06-05T04,7.42000
stationA,2010-06-05T05,7.95000
stationA,2010-06-05T06,10.46000
stationA,2010-06-05T07,12.99000
stationA,2010-06-05T08,15.58000
stationA,2010-06-05T09,18.11000
stationA,2010-06-05T10,20.18000
stationA,2010-06-05T11,22.48000
stationA,2010-06-05T12,23.64000
stationA,2010-06-05T13,24.31000
stationA,2010-06-05T14,24.73000
stationA,2010-06-05T15,25.51000
stationA,2010-06-05T16,25.93000
stationA,2010-06-05T17,26.13000
stationA,2010-06-05T18,25.78000
stationA,2010-06-05T19,23.11000
stationA,2010-06-05T20,22.02000
stationA,2010-06-05T21,20.78000
stationA,2010-06-05T22,19.87000
stationA,2010-06-05T23,17.31000
stationA,2010-06-06T00,16.18000
stationA,2010-06-06T01,14.88000
stationA,2010-06-06T02,13.94000
stationA,2010-06-06T03,13.05000
stationA,2010-06-06T04,12.35000
stationA,2010-06-06T05,11.39000
stationA,2010-06-06T06,12.45000
stationA,2010-06-06T07,15.84000
stationA,2010-06-06T08,19.14000
stationA,2010-06-06T09,21.77000
stationA,2010-06-06T10,24.16000
stationA,2010-06-06T11,25.76000
stationA,2010-06-06T12,25.87000
stationA,2010-06-06T13,26.49000
stationA,2010-06-06T14,26.32000
stationA,2010-06-06T15,27.08000
stationA,2010-06-06T16,27.24000
stationA,2010-06-06T17,27.54000
stationA,2010-06-06T18,26.73000
stationA,2010-06-06T19,24.13000
stationA,2010-06-06T20,22.03000
stationA,2010-06-06T21,19.15000
stationA,2010-06-06T22,17.41000
stationA,2010-06-06T23,16.54000
stationA,2010-06-07T00,15.68000
stationA,2010-06-07T01,15.57000
stationA,2010-06-07T02,16.08000
stationA,2010-06-07T03,16.22000
stationA,2010-06-07T04,16.02000
stationA,2010-06-07T05,15.86000
stationA,2010-06-07T06,15.79000
stationA,2010-06-07T07,16.40000
stationA,2010-06-07T08,16.29000
stationA,2010-06-07T09,16.21000
stationA,2010-06-07T10,17.32000
stationA,2010-06-07T11,17.75000
stationA,2010-06-07T12,17.22000
stationA,2010-06-07T13,17.37000
stationA,2010-06-07T14,18.58000
stationA,2010-06-07T15,18.62000
stationA,2010-06-07T16,19.74000
stationA,2010-06-07T17,20.11000
stationA,2010-06-07T18,19.91000
stationA,2010-06-07T19,19.10000
stationA,2010-06-07T20,18.21000
stationA,2010-06-07T21,16.11000
stationA,2010-06-07T22,15.29000
stationA,2010-06-07T23,14.13000
stationA,2010-06-08T00,13.43000
stationA,2010-06-08T01,12.38000
stationA,2010-06-08T02,11.60000
stationA,2010-06-08T03,10.15000
stationA,2010-06-08T04,9.92000
stationA,2010-06-08T05,10.11000
stationA,2010-06-08T06,11.09000
stationA,2010-06-08T07,13.20000
stationA,2010-06-08T08,14.82000
stationA,2010-06-08T09,17.47000
stationA,2010-06-08T10,20.26000
stationA,2010-06-08T11,22.02000
stationA,2010-06-08T12,23.13000
stationA,2010-06-08T13,23.33000
stationA,2010-06-08T14,24.61000
stationA,2010-06-08T15,24.70000
stationA,2010-06-08T16,24.81000
stationA,2010-06-08T17,24.32000
stationA,2010-06-08T18,23.30000
stationA,2010-06-08T19,21.79000
stationA,2010-06-08T20,20.17000
stationA,2010-06-08T21,18.67000
stationA,2010-06-08T22,17.02000
stationA,2010-06-08T23,16.22000
stationA,2010-06-09T00,15.82000
stationA,2010-06-09T01,14.44000
stationA,2010-06-09T02,14.11000
stationA,2010-06-09T03,14.40000
stationA,2010-06-09T04,16.54000
stationA,2010-06-09T05,15.06000
stationA,2010-06-09T06,15.37000
stationA,2010-06-09T07,15.99000
stationA,2010-06-09T08,17.75000
stationA,2010-06-09T09,21.28000
stationA,2010-06-09T10,23.48000
stationA,2010-06-09T11,24.61000
stationA,2010-06-09T12,25.84000
stationA,2010-06-09T13,26.93000
stationA,2010-06-09T14,27.76000
stationA,2010-06-09T15,28.21000
stationA,2010-06-09T16,28.65000
stationA,2010-06-09T17,27.38000
stationA,2010-06-09T18,25.68000
stationA,2010-06-09T19,23.91000
stationA,2010-06-09T20,22.77000
stationA,2010-06-09T21,22.17000
stationA,2010-06-09T22,20.91000
stationA,2010-06-09T23,20.07000
stationA,2010-06-10T00,20.37000
stationA,2010-06-10T01,19.88000
stationA,2010-06-10T02,17.38000
stationA,2010-06-10T03,15.83000
stationA,2010-06-10T04,15.44000
stationA,2010-06-10T05,15.15000
stationA,2010-06-10T06,15.99000
stationA,2010-06-10T07,17.16000
stationA,2010-06-10T08,19.18000
stationA,2010-06-10T09,20.72000
stationA,2010-06-10T10,21.63000
stationA,2010-06-10T11,22.34000
stationA,2010-06-10T12,24.13000
stationA,2010-06-10T13,26.26000
stationA,2010-06-10T14,27.35000
stationA,2010-06-10T15,27.57000
stationA,2010-06-10T16,26.88000
stationA,2010-06-10T17,25.91000
stationA,2010-06-10T18,26.19000
stationA,2010-06-10T19,25.70000
stationA,2010-06-10T20,24.50000
stationA,2010-06-10T21,22.56000
stationA,2010-06-10T22,21.52000
stationA,2010-06-10T23,21.03000
stationA,2010-06-11T00,20.23000
stationA,2010-06-11T01,19.89000
stationA,2010-06-11T02,19.50000
stationA,2010-06-11T03,18.06000
stationA,2010-06-11T04,17.13000
stationA,2010-06-11T05,16.84000
stationA,2010-06-11T06,17.22000
stationA,2010-06-11T07,18.30000
stationA,2010-06-11T08,19.82000
stationA,2010-06-11T09,19.57000
stationA,2010-06-11T10,17.89000
stationA,2010-06-11T11,20.35000
stationA,2010-06-11T12,21.85000
stationA,2010-06-11T13,22.68000
stationA,2010-06-11T14,23.16000
stationA,2010-06-11T15,23.72000
stationA,2010-06-11T16,24.13000
stationA,2010-06-11T17,24.35000
stationA,2010-06-11T18,24.09000
stationA,2010-06-11T19,23.23000
stationA,2010-06-11T20,22.93000
stationA,2010-06-11T21,21.65000
stationA,2010-06-11T22,20.77000
stationA,2010-06-11T23,19.06000
stationA,2010-06-12T00,18.55000
stationA,2010-06-12T01,18.32000
stationA,2010-06-12T02,17.80000
stationA,2010-06-12T03,17.55000
stationA,2010-06-12T04,16.82000
stationA,2010-06-12T05,15.96000
stationA,2010-06-12T06,15.77000
stationA,2010-06-12T07,15.70000
stationA,2010-06-12T08,15.71000
stationA,2010-06-12T09,15.79000
stationA,2010-06-12T10,16.00000
stationA,2010-06-12T11,16.88000
stationA,2010-06-12T12,18.12000
stationA,2010-06-12T13,19.46000
stationA,2010-06-12T14,21.63000
stationA,2010-06-12T15,21.77000
stationA,2010-06-12T16,17.90000
stationA,2010-06-12T17,14.34000
stationA,2010-06-12T18,13.65000
stationA,2010-06-12T19,13.03000
stationA,2010-06-12T20,12.33000
stationA,2010-06-12T21,11.60000
stationA,2010-06-12T22,11.30000
stationA,2010-06-12T23,11.21000
stationA,2010-06-13T00,10.92000
stationA,2010-06-13T01,11.11000
stationA,2010-06-13T02,10.73000
stationA,2010-06-13T03,10.46000
stationA,2010-06-13T04,10.05000
stationA,2010-06-13T05,9.46000
stationA,2010-06-13T06,9.75000
stationA,2010-06-13T07,10.95000
stationA,2010-06-13T08,11.35000
stationA,2010-06-13T09,12.66000
stationA,2010-06-13T10,13.12000
stationA,2010-06-13T11,13.53000
stationA,2010-06-13T12,14.25000
stationA,2010-06-13T13,15.92000
stationA,2010-06-13T14,16.63000
stationA,2010-06-13T15,17.15000
stationA,2010-06-13T16,17.56000
stationA,2010-06-13T17,17.43000
stationA,2010-06-13T18,17.11000
stationA,2010-06-13T19,15.15000
stationA,2010-06-13T20,14.82000
stationA,2010-06-13T21,13.37000
stationA,2010-06-13T22,12.42000
stationA,2010-06-13T23,11.12000
stationA,2010-06-14T00,10.86000
stationA,2010-06-14T01,10.81000
stationA,2010-06-14T02,10.53000
stationA,2010-06-14T03,10.31000
stationA,2010-06-14T04,10.12000
stationA,2010-06-14T05,9.94000
stationA,2010-06-14T06,10.13000
stationA,2010-06-14T07,10.92000
stationA,2010-06-14T08,12.35000
stationA,2010-06-14T09,13.81000
stationA,2010-06-14T10,15.12000
stationA,2010-06-14T11,14.97000
stationA,2010-06-14T12,15.25000
stationA,2010-06-14T13,15.91000
stationA,2010-06-14T14,16.30000
stationA,2010-06-14T15,17.05000
stationA,2010-06-14T16,16.88000
stationA,2010-06-14T17,17.72000
stationA,2010-06-14T18,17.77000
stationA,2010-06-14T19,17.43000
stationA,2010-06-14T20,16.27000
stationA,2010-06-14T21,14.36000
stationA,2010-06-14T22,12.82000
stationA,2010-06-14T23,11.63000
stationA,2010-06-15T00,11.01000
stationA,2010-06-15T01,10.12000
stationA,2010-06-15T02,9.23000
stationA,2010-06-15T03,7.81000
stationA,2010-06-15T04,7.51000
stationA,2010-06-15T05,8.15000
stationA,2010-06-15T06,8.60000
stationA,2010-06-15T07,11.58000
stationA,2010-06-15T08,13.51000
stationA,2010-06-15T09,15.61000
stationA,2010-06-15T10,16.38000
stationA,2010-06-15T11,17.91000
stationA,2010-06-15T12,18.60000
stationA,2010-06-15T13,18.24000
stationA,2010-06-15T14,18.20000
stationA,2010-06-15T15,17.66000
stationA,2010-06-15T16,18.14000
stationA,2010-06-15T17,17.76000
stationA,2010-06-15T18,17.14000
stationA,2010-06-15T19,16.76000
stationA,2010-06-15T20,16.10000
stationA,2010-06-15T21,14.40000
stationA,2010-06-15T22,12.98000
stationA,2010-06-15T23,11.55000
stationA,2010-06-16T00,10.33000
stationA,2010-06-16T01,9.96000
stationA,2010-06-16T02,9.29000
stationA,2010-06-16T03,8.00000
stationA,2010-06-16T04,8.13000
stationA,2010-06-16T05,7.77000
stationA,2010-06-16T06,8.67000
stationA,2010-06-16T07,9.79000
stationA,2010-06-16T08,11.38000
stationA,2010-06-16T09,12.84000
stationA,2010-06-16T10,13.39000
stationA,2010-06-16T11,14.17000
stationA,2010-06-16T12,14.80000
stationA,2010-06-16T13,15.76000
stationA,2010-06-16T14,16.73000
stationA,2010-06-16T15,17.49000
stationA,2010-06-16T16,17.96000
stationA,2010-06-16T17,18.31000
stationA,2010-06-16T18,18.26000
stationA,2010-06-16T19,17.68000
stationA,2010-06-16T20,16.13000
stationA,2010-06-16T21,14.56000
stationA,2010-06-16T22,13.28000
stationA,2010-06-16T23,12.72000
stationA,2010-06-17T00,12.23000
stationA,2010-06-17T01,11.20000
stationA,2010-06-17T02,10.10000
stationA,2010-06-17T03,10.03000
stationA,2010-06-17T04,9.83000
stationA,2010-06-17T05,9.38000
stationA,2010-06-17T06,9.43000
stationA,2010-06-17T07,11.19000
stationA,2010-06-17T08,13.39000
stationA,2010-06-17T09,15.31000
stationA,2010-06-17T10,16.68000
stationA,2010-06-17T11,17.58000
stationA,2010-06-17T12,18.45000
stationA,2010-06-17T13,18.73000
stationA,2010-06-17T14,19.15000
stationA,2010-06-17T15,19.52000
stationA,2010-06-17T16,19.14000
stationA,2010-06-17T17,20.04000
stationA,2010-06-17T18,19.70000
stationA,2010-06-17T19,19.49000
stationA,2010-06-17T20,17.84000
stationA,2010-06-17T21,16.37000
stationA,2010-06-17T22,15.50000
stationA,2010-06-17T23,14.44000
stationA,2010-06-18T00,12.54000
stationA,2010-06-18T01,11.96000
stationA,2010-06-18T02,11.08000
stationA,2010-06-18T03,9.62000
stationA,2010-06-18T04,8.68000
stationA,2010-06-18T05,8.88000
stationA,2010-06-18T06,11.01000
stationA,2010-06-18T07,13.41000
stationA,2010-06-18T08,16.23000
stationA,2010-06-18T09,18.86000
stationA,2010-06-18T10,20.09000
stationA,2010-06-18T11,20.11000
stationA,2010-06-18T12,20.92000
stationA,2010-06-18T13,21.11000
stationA,2010-06-18T14,21.31000
stationA,2010-06-18T15,19.86000
stationA,2010-06-18T16,17.47000
stationA,2010-06-18T17,16.21000
stationA,2010-06-18T18,16.61000
stationA,2010-06-18T19,15.73000
stationA,2010-06-18T20,14.91000
stationA,2010-06-18T21,13.67000
stationA,2010-06-18T22,13.13000
stationA,2010-06-18T23,12.67000
stationA,2010-06-19T00,11.27000
stationA,2010-06-19T01,10.13000
stationA,2010-06-19T02,9.23000
stationA,2010-06-19T03,8.97000
stationA,2010-06-19T04,8.62000
stationA,2010-06-19T05,8.75000
stationA,2010-06-19T06,9.15000
stationA,2010-06-19T07,9.25000
stationA,2010-06-19T08,8.01000
stationA,2010-06-19T09,9.05000
stationA,2010-06-19T10,11.09000
stationA,2010-06-19T11,12.00000
stationA,2010-06-19T12,12.57000
stationA,2010-06-19T13,13.41000
stationA,2010-06-19T14,13.42000
stationA,2010-06-19T15,13.95000
stationA,2010-06-19T16,14.91000
stationA,2010-06-19T17,14.95000
stationA,2010-06-19T18,14.13000
stationA,2010-06-19T19,13.08000
stationA,2010-06-19T20,11.75000
stationA,2010-06-19T21,9.52000
stationA,2010-06-19T22,8.83000
stationA,2010-06-19T23,8.80000
stationA,2010-06-20T00,8.74000
stationA,2010-06-20T01,8.37000
stationA,2010-06-20T02,8.36000
stationA,2010-06-20T03,7.46000
stationA,2010-06-20T04,7.38000
stationA,2010-06-20T05,7.35000
stationA,2010-06-20T06,8.11000
stationA,2010-06-20T07,8.73000
stationA,2010-06-20T08,10.08000
stationA,2010-06-20T09,11.46000
stationA,2010-06-20T10,11.52000
stationA,2010-06-20T11,12.45000
stationA,2010-06-20T12,13.10000
stationA,2010-06-20T13,13.19000
stationA,2010-06-20T14,13.87000
stationA,2010-06-20T15,15.03000
stationA,2010-06-20T16,14.99000
stationA,2010-06-20T17,14.84000
stationA,2010-06-20T18,14.55000
stationA,2010-06-20T19,14.06000
stationA,2010-06-20T20,12.95000
stationA,2010-06-20T21,11.35000
stationA,2010-06-20T22,10.42000
stationA,2010-06-20T23,9.72000
stationA,2010-06-21T00,8.14000
stationA,2010-06-21T01,7.29000
stationA,2010-06-21T02,6.86000
stationA,2010-06-21T03,7.60000
stationA,2010-06-21T04,8.40000
stationA,2010-06-21T05,8.73000
stationA,2010-06-21T06,9.23000
stationA,2010-06-21T07,9.10000
stationA,2010-06-21T08,9.25000
stationA,2010-06-21T09,10.62000
stationA,2010-06-21T10,12.18000
stationA,2010-06-21T11,12.47000
stationA,2010-06-21T12,12.53000
stationA,2010-06-21T13,12.82000
stationA,2010-06-21T14,13.50000
stationA,2010-06-21T15,14.65000
stationA,2010-06-21T16,14.62000
stationA,2010-06-21T17,15.47000
stationA,2010-06-21T18,15.17000
stationA,2010-06-21T19,15.08000
stationA,2010-06-21T20,13.77000
stationA,2010-06-21T21,11.11000
stationA,2010-06-21T22,9.98000
stationA,2010-06-21T23,7.87000
stationA,2010-06-22T00,6.71000
stationA,2010-06-22T01,5.58000
stationA,2010-06-22T02,5.08000
stationA,2010-06-22T03,4.04000
stationA,2010-06-22T04,3.28000
stationA,2010-06-22T05,4.87000
stationA,2010-06-22T06,6.03000
stationA,2010-06-22T07,8.17000
stationA,2010-06-22T08,10.96000
stationA,2010-06-22T09,13.58000
stationA,2010-06-22T10,16.04000
stationA,2010-06-22T11,17.60000
stationA,2010-06-22T12,18.60000
stationA,2010-06-22T13,19.23000
stationA,2010-06-22T14,18.93000
stationA,2010-06-22T15,19.52000
stationA,2010-06-22T16,19.43000
stationA,2010-06-22T17,18.65000
stationA,2010-06-22T18,18.27000
stationA,2010-06-22T19,17.82000
stationA,2010-06-22T20,16.34000
stationA,2010-06-22T21,14.86000
stationA,2010-06-22T22,13.69000
stationA,2010-06-22T23,11.94000
stationA,2010-06-23T00,10.54000
stationA,2010-06-23T01,9.17000
stationA,2010-06-23T02,8.56000
stationA,2010-06-23T03,7.44000
stationA,2010-06-23T04,6.70000
stationA,2010-06-23T05,7.05000
stationA,2010-06-23T06,8.15000
stationA,2010-06-23T07,11.13000
stationA,2010-06-23T08,13.58000
stationA,2010-06-23T09,16.90000
stationA,2010-06-23T10,19.05000
stationA,2010-06-23T11,19.85000
stationA,2010-06-23T12,20.80000
stationA,2010-06-23T13,20.68000
stationA,2010-06-23T14,20.74000
stationA,2010-06-23T15,21.77000
stationA,2010-06-23T16,21.28000
stationA,2010-06-23T17,20.94000
stationA,2010-06-23T18,21.05000
stationA,2010-06-23T19,21.44000
stationA,2010-06-23T20,19.51000
stationA,2010-06-23T21,17.26000
stationA,2010-06-23T22,15.57000
stationA,2010-06-23T23,13.91000
stationA,2010-06-24T00,12.55000
stationA,2010-06-24T01,10.96000
stationA,2010-06-24T02,9.87000
stationA,2010-06-24T03,8.98000
stationA,2010-06-24T04,8.41000
stationA,2010-06-24T05,8.28000
stationA,2010-06-24T06,9.96000
stationA,2010-06-24T07,13.24000
stationA,2010-06-24T08,15.74000
stationA,2010-06-24T09,18.91000
stationA,2010-06-24T10,21.14000
stationA,2010-06-24T11,22.06000
stationA,2010-06-24T12,22.71000
stationA,2010-06-24T13,23.47000
stationA,2010-06-24T14,24.02000
stationA,2010-06-24T15,24.16000
stationA,2010-06-24T16,24.83000
stationA,2010-06-24T17,24.95000
stationA,2010-06-24T18,24.55000
stationA,2010-06-24T19,23.87000
stationA,2010-06-24T20,22.33000
stationA,2010-06-24T21,20.42000
stationA,2010-06-24T22,18.39000
stationA,2010-06-24T23,16.05000
stationA,2010-06-25T00,14.49000
stationA,2010-06-25T01,13.62000
stationA,2010-06-25T02,12.82000
stationA,2010-06-25T03,11.81000
stationA,2010-06-25T04,12.95000
stationA,2010-06-25T05,11.67000
stationA,2010-06-25T06,12.79000
stationA,2010-06-25T07,14.47000
stationA,2010-06-25T08,16.15000
stationA,2010-06-25T09,18.70000
stationA,2010-06-25T10,21.55000
stationA,2010-06-25T11,22.98000
stationA,2010-06-25T12,24.13000
stationA,2010-06-25T13,23.90000
stationA,2010-06-25T14,23.58000
stationA,2010-06-25T15,24.28000
stationA,2010-06-25T16,23.89000
stationA,2010-06-25T17,23.50000
stationA,2010-06-25T18,23.33000
stationA,2010-06-25T19,21.85000
stationA,2010-06-25T20,20.22000
stationA,2010-06-25T21,18.66000
stationA,2010-06-25T22,17.37000
stationA,2010-06-25T23,16.47000
stationA,2010-06-26T00,15.53000
stationA,2010-06-26T01,15.08000
stationA,2010-06-26T02,13.27000
stationA,2010-06-26T03,12.96000
stationA,2010-06-26T04,11.81000
stationA,2010-06-26T05,11.04000
stationA,2010-06-26T06,13.13000
stationA,2010-06-26T07,15.91000
stationA,2010-06-26T08,16.98000
stationA,2010-06-26T09,18.94000
stationA,2010-06-26T10,19.78000
stationA,2010-06-26T11,20.32000
stationA,2010-06-26T12,21.61000
stationA,2010-06-26T13,22.09000
stationA,2010-06-26T14,22.90000
stationA,2010-06-26T15,23.21000
stationA,2010-06-26T16,23.14000
stationA,2010-06-26T17,23.00000
stationA,2010-06-26T18,22.46000
stationA,2010-06-26T19,21.66000
stationA,2010-06-26T20,20.46000
stationA,2010-06-26T21,18.58000
stationA,2010-06-26T22,16.42000
stationA,2010-06-26T23,14.82000
stationA,2010-06-27T00,13.71000
stationA,2010-06-27T01,12.00000
stationA,2010-06-27T02,11.67000
stationA,2010-06-27T03,11.14000
stationA,2010-06-27T04,9.74000
stationA,2010-06-27T05,9.12000
stationA,2010-06-27T06,10.32000
stationA,2010-06-27T07,14.11000
stationA,2010-06-27T08,16.39000
stationA,2010-06-27T09,18.50000
stationA,2010-06-27T10,20.75000
stationA,2010-06-27T11,21.99000
stationA,2010-06-27T12,22.90000
stationA,2010-06-27T13,23.59000
stationA,2010-06-27T14,24.31000
stationA,2010-06-27T15,24.89000
stationA,2010-06-27T16,25.05000
stationA,2010-06-27T17,24.87000
stationA,2010-06-27T18,24.33000
stationA,2010-06-27T19,23.27000
stationA,2010-06-27T20,21.60000
stationA,2010-06-27T21,19.74000
stationA,2010-06-27T22,18.59000
stationA,2010-06-27T23,16.68000
stationA,2010-06-28T00,16.46000
stationA,2010-06-28T01,15.26000
stationA,2010-06-28T02,13.86000
stationA,2010-06-28T03,13.26000
